species,site_id,year,month,day,week,fitted,date,doy,transecto,id_transect,abb_elev,abreviatura,altitud
Lycaena alciphron,35,2014,7,9,28,4.4083193435685,2014-07-09,190,Praillos,16_35,PRA (1894),PRA,1894
Lycaena alciphron,35,2015,7,22,30,1.15368827030473,2015-07-22,203,Praillos,16_35,PRA (1894),PRA,1894
Lycaena alciphron,35,2017,6,28,26,1.83624206331924,2017-06-28,179,Praillos,16_35,PRA (1894),PRA,1894
Lycaena alciphron,35,2019,6,26,26,3.39547599105527,2019-06-26,177,Praillos,16_35,PRA (1894),PRA,1894
Lycaena alciphron,35,2020,6,24,26,2.59321596157355,2020-06-24,176,Praillos,16_35,PRA (1894),PRA,1894
Lycaena alciphron,35,2021,7,14,28,2.38609070376673,2021-07-14,195,Praillos,16_35,PRA (1894),PRA,1894
Lycaena alciphron,35,2022,6,29,26,1.7706368308872,2022-06-29,180,Praillos,16_35,PRA (1894),PRA,1894
Lycaena alciphron,36,2013,7,17,29,0.465042866559087,2013-07-17,198,Sabinas,16_36,SA (2180),SA,2180
Lycaena alciphron,45,2014,7,9,28,2.31532826234944,2014-07-09,190,Dúrcal,16_45,DU (1950),DU,1950
Lycaena alciphron,45,2015,7,22,30,1.32436403906858,2015-07-22,203,Dúrcal,16_45,DU (1950),DU,1950
Lycaena alciphron,45,2016,7,13,28,1.96720214931121,2016-07-13,195,Dúrcal,16_45,DU (1950),DU,1950
Lycaena alciphron,45,2017,6,28,26,1.84655527105431,2017-06-28,179,Dúrcal,16_45,DU (1950),DU,1950
Lycaena alciphron,45,2018,7,18,29,1.72780004806879,2018-07-18,199,Dúrcal,16_45,DU (1950),DU,1950
Lycaena alciphron,45,2019,6,26,26,3.9123646780532,2019-06-26,177,Dúrcal,16_45,DU (1950),DU,1950
Lycaena alciphron,45,2020,6,24,26,0.676401385213277,2020-06-24,176,Dúrcal,16_45,DU (1950),DU,1950
Lycaena alciphron,45,2021,7,14,28,1.89598260553426,2021-07-14,195,Dúrcal,16_45,DU (1950),DU,1950
Lycaena alciphron,45,2022,6,29,26,1.45343662421695,2022-06-29,180,Dúrcal,16_45,DU (1950),DU,1950
Lycaena phlaeas,14,2019,5,22,21,0.220762722619217,2019-05-22,142,Laguna seca,16_14,LS (2282),LS,2282
Lycaena phlaeas,16,2012,7,4,27,0.29678898067657,2012-07-04,186,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Lycaena phlaeas,16,2014,4,23,17,0.687098087953915,2014-04-23,113,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Lycaena phlaeas,16,2015,4,22,17,0.692055433481072,2015-04-22,112,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Lycaena phlaeas,16,2017,6,28,26,0.239210102544411,2017-06-28,179,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Lycaena phlaeas,16,2019,5,22,21,1.20629448983421,2019-05-22,142,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Lycaena phlaeas,16,2020,6,17,25,0.295221896765706,2020-06-17,169,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Lycaena phlaeas,16,2022,8,10,32,0.328538018656388,2022-08-10,222,Borreguiles San Juan,16_16,BOSJ (2545),BOSJ,2545
Lycaena phlaeas,17,2012,7,4,27,1.89336637001109,2012-07-04,186,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Lycaena phlaeas,17,2013,9,11,37,0.630283154216803,2013-09-11,254,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Lycaena phlaeas,17,2017,6,28,26,0.245819325857508,2017-06-28,179,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Lycaena phlaeas,17,2019,5,22,21,0.580981718127749,2019-05-22,142,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Lycaena phlaeas,17,2020,6,17,25,0.438406578176117,2020-06-17,169,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Lycaena phlaeas,17,2021,8,11,32,0.484253191447059,2021-08-11,223,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Lycaena phlaeas,17,2022,8,10,32,0.266719669139307,2022-08-10,222,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Lycaena phlaeas,18,2012,7,4,27,1.20953963278806,2012-07-04,186,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Lycaena phlaeas,18,2013,9,11,37,1.39511771548288,2013-09-11,254,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Lycaena phlaeas,18,2014,4,23,17,0.729126639968028,2014-04-23,113,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Lycaena phlaeas,18,2015,4,22,17,0.609581698653732,2015-04-22,112,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Lycaena phlaeas,18,2017,6,28,26,1.53943674743526,2017-06-28,179,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Lycaena phlaeas,18,2019,5,22,21,0.912634581605475,2019-05-22,142,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Lycaena phlaeas,18,2020,6,17,25,1.06836580421657,2020-06-17,169,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Lycaena phlaeas,18,2021,8,11,32,1.57264467325635,2021-08-11,223,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Lycaena phlaeas,18,2022,8,10,32,0.393082293141533,2022-08-10,222,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Lycaena phlaeas,20,2012,7,4,27,1.15372373177555,2012-07-04,186,Purche,16_20,PU (1442),PU,1442
Lycaena phlaeas,20,2013,9,11,37,0.639661515932001,2013-09-11,254,Purche,16_20,PU (1442),PU,1442
Lycaena phlaeas,20,2014,4,23,17,0.266530355801091,2014-04-23,113,Purche,16_20,PU (1442),PU,1442
Lycaena phlaeas,20,2016,8,3,31,0.229731984854366,2016-08-03,216,Purche,16_20,PU (1442),PU,1442
Lycaena phlaeas,20,2017,6,28,26,0.823420062281458,2017-06-28,179,Purche,16_20,PU (1442),PU,1442
Lycaena phlaeas,20,2019,5,22,21,0.30919023368238,2019-05-22,142,Purche,16_20,PU (1442),PU,1442
Lycaena phlaeas,20,2020,6,17,25,0.870137481317957,2020-06-17,169,Purche,16_20,PU (1442),PU,1442
Lycaena phlaeas,20,2021,8,11,32,0.562260163086565,2021-08-11,223,Purche,16_20,PU (1442),PU,1442
Lycaena phlaeas,21,2012,7,4,27,2.79295542879891,2012-07-04,186,Matas Verdes,16_21,MV (1919),MV,1919
Lycaena phlaeas,21,2013,9,11,37,1.39735181459459,2013-09-11,254,Matas Verdes,16_21,MV (1919),MV,1919
Lycaena phlaeas,21,2014,4,23,17,2.04532813585075,2014-04-23,113,Matas Verdes,16_21,MV (1919),MV,1919
Lycaena phlaeas,21,2015,4,22,17,0.854588716215654,2015-04-22,112,Matas Verdes,16_21,MV (1919),MV,1919
Lycaena phlaeas,21,2016,8,3,31,1.03409043702975,2016-08-03,216,Matas Verdes,16_21,MV (1919),MV,1919
Lycaena phlaeas,21,2017,6,28,26,1.91454086798711,2017-06-28,179,Matas Verdes,16_21,MV (1919),MV,1919
Lycaena phlaeas,21,2019,5,22,21,1.42654668212731,2019-05-22,142,Matas Verdes,16_21,MV (1919),MV,1919
Lycaena phlaeas,21,2020,6,17,25,1.47740726473837,2020-06-17,169,Matas Verdes,16_21,MV (1919),MV,1919
Lycaena phlaeas,21,2021,8,11,32,1.68876630284328,2021-08-11,223,Matas Verdes,16_21,MV (1919),MV,1919
Lycaena phlaeas,21,2022,8,10,32,0.46921413280456,2022-08-10,222,Matas Verdes,16_21,MV (1919),MV,1919
Lycaena phlaeas,23,2012,7,4,27,1.54129290710508,2012-07-04,186,Robledal Dílar,16_23,DI (1720),DI,1720
Lycaena phlaeas,23,2013,9,11,37,2.61235489159869,2013-09-11,254,Robledal Dílar,16_23,DI (1720),DI,1720
Lycaena phlaeas,23,2014,4,23,17,0.82234778971347,2014-04-23,113,Robledal Dílar,16_23,DI (1720),DI,1720
Lycaena phlaeas,23,2015,4,22,17,1.94846392748114,2015-04-22,112,Robledal Dílar,16_23,DI (1720),DI,1720
Lycaena phlaeas,23,2016,8,3,31,1.3281135362805,2016-08-03,216,Robledal Dílar,16_23,DI (1720),DI,1720
Lycaena phlaeas,23,2017,6,28,26,1.74847650159621,2017-06-28,179,Robledal Dílar,16_23,DI (1720),DI,1720
Lycaena phlaeas,23,2019,5,22,21,0.969841156008634,2019-05-22,142,Robledal Dílar,16_23,DI (1720),DI,1720
Lycaena phlaeas,23,2020,6,17,25,1.2794067437602,2020-06-17,169,Robledal Dílar,16_23,DI (1720),DI,1720
Lycaena phlaeas,23,2021,8,11,32,2.12388992810685,2021-08-11,223,Robledal Dílar,16_23,DI (1720),DI,1720
Lycaena phlaeas,23,2022,8,10,32,1.3421044522966,2022-08-10,222,Robledal Dílar,16_23,DI (1720),DI,1720
Lycaena phlaeas,24,2012,7,4,27,1.27037061436135,2012-07-04,186,Campos de Otero,16_24,CO (2248),CO,2248
Lycaena phlaeas,24,2013,9,11,37,0.96641222721301,2013-09-11,254,Campos de Otero,16_24,CO (2248),CO,2248
Lycaena phlaeas,24,2014,4,23,17,0.570780071619731,2014-04-23,113,Campos de Otero,16_24,CO (2248),CO,2248
Lycaena phlaeas,24,2015,4,22,17,2.04351242561574,2015-04-22,112,Campos de Otero,16_24,CO (2248),CO,2248
Lycaena phlaeas,24,2016,8,3,31,0.998577803867464,2016-08-03,216,Campos de Otero,16_24,CO (2248),CO,2248
Lycaena phlaeas,24,2017,6,28,26,0.909291319525332,2017-06-28,179,Campos de Otero,16_24,CO (2248),CO,2248
Lycaena phlaeas,24,2019,5,22,21,1.19492195239773,2019-05-22,142,Campos de Otero,16_24,CO (2248),CO,2248
Lycaena phlaeas,24,2020,6,17,25,0.786247568054001,2020-06-17,169,Campos de Otero,16_24,CO (2248),CO,2248
Lycaena phlaeas,24,2021,8,11,32,0.930501748487711,2021-08-11,223,Campos de Otero,16_24,CO (2248),CO,2248
Lycaena phlaeas,24,2022,8,10,32,0.459136824649523,2022-08-10,222,Campos de Otero,16_24,CO (2248),CO,2248
Lycaena phlaeas,32,2012,7,4,27,0.639703502869915,2012-07-04,186,Fabriquilla,16_32,FA (992),FA,992
Lycaena phlaeas,32,2013,9,11,37,0.273362820120095,2013-09-11,254,Fabriquilla,16_32,FA (992),FA,992
Lycaena phlaeas,32,2014,4,23,17,0.216530077546092,2014-04-23,113,Fabriquilla,16_32,FA (992),FA,992
Lycaena phlaeas,32,2016,8,3,31,0.419670194593962,2016-08-03,216,Fabriquilla,16_32,FA (992),FA,992
Lycaena phlaeas,32,2020,6,17,25,0.331956439917822,2020-06-17,169,Fabriquilla,16_32,FA (992),FA,992
Lycaena phlaeas,33,2012,7,4,27,3.20177959067617,2012-07-04,186,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Lycaena phlaeas,33,2013,9,11,37,1.97520554489186,2013-09-11,254,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Lycaena phlaeas,33,2014,4,23,17,0.618005878336583,2014-04-23,113,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Lycaena phlaeas,33,2015,4,22,17,1.19036305788514,2015-04-22,112,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Lycaena phlaeas,33,2016,8,3,31,2.51543849945896,2016-08-03,216,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Lycaena phlaeas,33,2017,6,28,26,4.51690589304295,2017-06-28,179,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Lycaena phlaeas,33,2019,5,22,21,1.30881945356687,2019-05-22,142,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Lycaena phlaeas,33,2020,6,17,25,2.15369474064249,2020-06-17,169,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Lycaena phlaeas,33,2021,8,11,32,4.66017639372474,2021-08-11,223,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Lycaena phlaeas,33,2022,8,10,32,2.14826808555995,2022-08-10,222,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Lycaena phlaeas,34,2012,7,4,27,0.6445343639408,2012-07-04,186,Catifas,16_34,CAT (1666),CAT,1666
Lycaena phlaeas,34,2013,9,11,37,0.766625405127023,2013-09-11,254,Catifas,16_34,CAT (1666),CAT,1666
Lycaena phlaeas,34,2014,4,23,17,0.295197520577968,2014-04-23,113,Catifas,16_34,CAT (1666),CAT,1666
Lycaena phlaeas,34,2015,4,22,17,0.487971189562327,2015-04-22,112,Catifas,16_34,CAT (1666),CAT,1666
Lycaena phlaeas,34,2017,6,28,26,0.281965838952027,2017-06-28,179,Catifas,16_34,CAT (1666),CAT,1666
Lycaena phlaeas,34,2019,5,22,21,0.519827684532155,2019-05-22,142,Catifas,16_34,CAT (1666),CAT,1666
Lycaena phlaeas,34,2020,6,17,25,0.206116707483708,2020-06-17,169,Catifas,16_34,CAT (1666),CAT,1666
Lycaena phlaeas,34,2021,8,11,32,0.233913030675031,2021-08-11,223,Catifas,16_34,CAT (1666),CAT,1666
Lycaena phlaeas,35,2017,6,28,26,0.209425445961487,2017-06-28,179,Praillos,16_35,PRA (1894),PRA,1894
Lycaena phlaeas,35,2019,5,22,21,0.281707945735747,2019-05-22,142,Praillos,16_35,PRA (1894),PRA,1894
Lycaena phlaeas,35,2020,6,17,25,0.208815898807502,2020-06-17,169,Praillos,16_35,PRA (1894),PRA,1894
Lycaena phlaeas,36,2016,8,3,31,0.372098875298071,2016-08-03,216,Sabinas,16_36,SA (2180),SA,2180
Lycaena phlaeas,36,2020,6,17,25,0.227117187348944,2020-06-17,169,Sabinas,16_36,SA (2180),SA,2180
Lycaena phlaeas,36,2021,8,11,32,0.407449515552323,2021-08-11,223,Sabinas,16_36,SA (2180),SA,2180
Lycaena phlaeas,45,2014,4,23,17,1.00280963820857,2014-04-23,113,Dúrcal,16_45,DU (1950),DU,1950
Lycaena phlaeas,45,2015,4,22,17,2.17150540226729,2015-04-22,112,Dúrcal,16_45,DU (1950),DU,1950
Lycaena phlaeas,45,2016,8,3,31,0.51190962090748,2016-08-03,216,Dúrcal,16_45,DU (1950),DU,1950
Lycaena phlaeas,45,2017,6,28,26,1.44417042159335,2017-06-28,179,Dúrcal,16_45,DU (1950),DU,1950
Lycaena phlaeas,45,2018,7,11,28,1.67206945202098,2018-07-11,192,Dúrcal,16_45,DU (1950),DU,1950
Lycaena phlaeas,45,2019,5,22,21,2.42819235185178,2019-05-22,142,Dúrcal,16_45,DU (1950),DU,1950
Lycaena phlaeas,45,2020,6,17,25,0.961644925281845,2020-06-17,169,Dúrcal,16_45,DU (1950),DU,1950
Lycaena phlaeas,45,2021,8,11,32,1.38858020902809,2021-08-11,223,Dúrcal,16_45,DU (1950),DU,1950
Lycaena phlaeas,45,2022,8,10,32,4.44647371950102,2022-08-10,222,Dúrcal,16_45,DU (1950),DU,1950
Lycaena phlaeas,48,2014,4,23,17,1.29141170308821,2014-04-23,113,Pitres,16_48,PI (1379),PI,1379
Lycaena phlaeas,48,2015,4,22,17,1.70572978999671,2015-04-22,112,Pitres,16_48,PI (1379),PI,1379
Lycaena phlaeas,48,2016,8,3,31,1.64181265293387,2016-08-03,216,Pitres,16_48,PI (1379),PI,1379
Lycaena phlaeas,48,2017,6,28,26,2.22528939807834,2017-06-28,179,Pitres,16_48,PI (1379),PI,1379
Lycaena phlaeas,48,2018,7,11,28,2.43837601028249,2018-07-11,192,Pitres,16_48,PI (1379),PI,1379
Lycaena phlaeas,48,2019,5,22,21,1.68216788147258,2019-05-22,142,Pitres,16_48,PI (1379),PI,1379
Lycaena phlaeas,48,2020,6,17,25,1.44110815118712,2020-06-17,169,Pitres,16_48,PI (1379),PI,1379
Lycaena phlaeas,48,2021,8,11,32,1.26940424790443,2021-08-11,223,Pitres,16_48,PI (1379),PI,1379
Lycaena phlaeas,48,2022,8,10,32,0.602781377667808,2022-08-10,222,Pitres,16_48,PI (1379),PI,1379
Lycaena phlaeas,49,2020,6,17,25,0.424419484194464,2020-06-17,169,Turbera,16_49,TU (745),TU,745
Lysandra albicans,36,2021,7,28,30,16.6529480689172,2021-07-28,209,Sabinas,16_36,SA (2180),SA,2180
Lysandra albicans,36,2022,7,27,30,0.761711754548895,2022-07-27,208,Sabinas,16_36,SA (2180),SA,2180
Lysandra albicans,45,2022,7,27,30,0.481822781683093,2022-07-27,208,Dúrcal,16_45,DU (1950),DU,1950
Maniola jurtina,18,2016,6,22,25,0.67897804362238,2016-06-22,174,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Maniola jurtina,18,2022,6,29,26,0.405114405943212,2022-06-29,180,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Maniola jurtina,20,2012,6,6,23,1.15263046338793,2012-06-06,158,Purche,16_20,PU (1442),PU,1442
Maniola jurtina,20,2013,7,3,27,1.77555682613917,2013-07-03,184,Purche,16_20,PU (1442),PU,1442
Maniola jurtina,20,2014,6,4,23,6.1049194681647,2014-06-04,155,Purche,16_20,PU (1442),PU,1442
Maniola jurtina,20,2015,6,17,25,4.98621866967229,2015-06-17,168,Purche,16_20,PU (1442),PU,1442
Maniola jurtina,20,2016,6,22,25,2.76061459013498,2016-06-22,174,Purche,16_20,PU (1442),PU,1442
Maniola jurtina,20,2017,6,14,24,1.26737007091793,2017-06-14,165,Purche,16_20,PU (1442),PU,1442
Maniola jurtina,20,2019,6,19,25,2.87777155365898,2019-06-19,170,Purche,16_20,PU (1442),PU,1442
Maniola jurtina,20,2020,9,2,36,1.50846385006644,2020-09-02,246,Purche,16_20,PU (1442),PU,1442
Maniola jurtina,20,2021,6,9,23,2.08989520277237,2021-06-09,160,Purche,16_20,PU (1442),PU,1442
Maniola jurtina,21,2016,6,22,25,0.632545890626861,2016-06-22,174,Matas Verdes,16_21,MV (1919),MV,1919
Maniola jurtina,23,2014,6,4,23,0.391229708355525,2014-06-04,155,Robledal Dílar,16_23,DI (1720),DI,1720
Maniola jurtina,23,2020,9,2,36,0.323069058029253,2020-09-02,246,Robledal Dílar,16_23,DI (1720),DI,1720
Maniola jurtina,23,2022,6,29,26,0.518921084914818,2022-06-29,180,Robledal Dílar,16_23,DI (1720),DI,1720
Maniola jurtina,24,2016,6,22,25,0.664962111484136,2016-06-22,174,Campos de Otero,16_24,CO (2248),CO,2248
Maniola jurtina,33,2013,7,3,27,0.204257932952484,2013-07-03,184,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Maniola jurtina,33,2016,6,22,25,0.920546897469166,2016-06-22,174,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Maniola jurtina,33,2017,6,14,24,0.826991596277745,2017-06-14,165,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Maniola jurtina,33,2021,6,9,23,0.731947497702191,2021-06-09,160,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Maniola jurtina,34,2013,7,3,27,0.455982063776169,2013-07-03,184,Catifas,16_34,CAT (1666),CAT,1666
Maniola jurtina,34,2017,6,14,24,1.43652233555338,2017-06-14,165,Catifas,16_34,CAT (1666),CAT,1666
Maniola jurtina,34,2022,6,29,26,0.651318793342867,2022-06-29,180,Catifas,16_34,CAT (1666),CAT,1666
Maniola jurtina,35,2017,6,14,24,0.399870734846773,2017-06-14,165,Praillos,16_35,PRA (1894),PRA,1894
Maniola jurtina,36,2017,6,14,24,0.923048764571293,2017-06-14,165,Sabinas,16_36,SA (2180),SA,2180
Maniola jurtina,45,2022,6,29,26,0.487773246971061,2022-06-29,180,Dúrcal,16_45,DU (1950),DU,1950
Maniola jurtina,48,2014,6,4,23,9.21998339030511,2014-06-04,155,Pitres,16_48,PI (1379),PI,1379
Maniola jurtina,48,2015,6,17,25,4.78792948517545,2015-06-17,168,Pitres,16_48,PI (1379),PI,1379
Maniola jurtina,48,2016,6,22,25,6.74017313305334,2016-06-22,174,Pitres,16_48,PI (1379),PI,1379
Maniola jurtina,48,2017,6,14,24,4.03678585112707,2017-06-14,165,Pitres,16_48,PI (1379),PI,1379
Maniola jurtina,48,2018,8,8,32,3.05916325590457,2018-08-08,220,Pitres,16_48,PI (1379),PI,1379
Maniola jurtina,48,2019,6,19,25,7.6658437683814,2019-06-19,170,Pitres,16_48,PI (1379),PI,1379
Maniola jurtina,48,2020,9,2,36,3.79214258371532,2020-09-02,246,Pitres,16_48,PI (1379),PI,1379
Maniola jurtina,48,2021,6,9,23,4.26352177241741,2021-06-09,160,Pitres,16_48,PI (1379),PI,1379
Maniola jurtina,48,2022,6,29,26,1.74823022593508,2022-06-29,180,Pitres,16_48,PI (1379),PI,1379
Maniola jurtina,49,2014,6,4,23,0.598181286145346,2014-06-04,155,Turbera,16_49,TU (745),TU,745
Maniola jurtina,49,2019,6,19,25,0.595751523804812,2019-06-19,170,Turbera,16_49,TU (745),TU,745
Maniola jurtina,49,2020,9,2,36,0.58023068853651,2020-09-02,246,Turbera,16_49,TU (745),TU,745
Maniola jurtina,49,2021,6,9,23,0.801798378289426,2021-06-09,160,Turbera,16_49,TU (745),TU,745
Melanargia ines,17,2014,7,2,27,0.564712112665572,2014-07-02,183,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Melanargia ines,17,2016,7,13,28,1.68297923397095,2016-07-13,195,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Melanargia ines,17,2021,6,9,23,4.83190949854841,2021-06-09,160,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Melanargia ines,18,2017,5,31,22,1.4667093904538,2017-05-31,151,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Melanargia ines,18,2020,5,27,22,1.28512994770254,2020-05-27,148,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Melanargia ines,18,2021,6,9,23,0.602920140741932,2021-06-09,160,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Melanargia ines,32,2017,5,31,22,2.05374486826237,2017-05-31,151,Fabriquilla,16_32,FA (992),FA,992
Melanargia ines,33,2017,5,31,22,2.73832476261119,2017-05-31,151,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Melanargia ines,33,2019,5,29,22,2.26730577170488,2019-05-29,149,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Melanargia ines,33,2021,6,9,23,1.18782580040512,2021-06-09,160,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Melanargia ines,33,2022,6,15,24,0.710011061761598,2022-06-15,166,Barranco de San Juan,16_33,BSJ (1362),BSJ,1362
Melanargia ines,48,2014,7,2,27,0.390588968997008,2014-07-02,183,Pitres,16_48,PI (1379),PI,1379
Melanargia lachesis,14,2012,7,11,28,0.815972560553446,2012-07-11,193,Laguna seca,16_14,LS (2282),LS,2282
Melanargia lachesis,17,2013,7,24,30,1.41015693716389,2013-07-24,205,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Melanargia lachesis,17,2022,7,13,28,3.68631967164976,2022-07-13,194,Loma de Papeles Alto,16_17,PA (2400),PA,2400
Melanargia lachesis,18,2022,7,13,28,1.31907023977556,2022-07-13,194,Loma de Papeles Bajo,16_18,PB (2121),PB,2121
Melanargia lachesis,20,2012,7,11,28,6.7411973481419,2012-07-11,193,Purche,16_20,PU (1442),PU,1442
Melanargia lachesis,20,2013,7,24,30,8.43569796616075,2013-07-24,205,Purche,16_20,PU (1442),PU,1442
Melanargia lachesis,20,2014,7,16,29,10.2396463936762,2014-07-16,197,Purche,16_20,PU (1442),PU,1442
Melanargia lachesis,20,2015,7,15,29,2.35476795973152,2015-07-15,196,Purche,16_20,PU (1442),PU,1442
Melanargia lachesis,20,2016,7,20,29,2.93054417383035,2016-07-20,202,Purche,16_20,PU (1442),PU,1442
Melanargia lachesis,20,2017,7,5,27,2.77772834769725,2017-07-05,186,Purche,16_20,PU (1442),PU,1442
Melanargia lachesis,20,2019,7,10,28,11.5312839298906,2019-07-10,191,Purche,16_20,PU (1442),PU,1442
Melanargia lachesis,20,2020,7,15,29,2.34096320876983,2020-07-15,197,Purche,16_20,PU (1442),PU,1442
Melanargia lachesis,20,2021,7,14,28,14.51283921613,2021-07-14,195,Purche,16_20,PU (1442),PU,1442
Melanargia lachesis,21,2012,7,11,28,11.6968446313685,2012-07-11,193,Matas Verdes,16_21,MV (1919),MV,1919
Melanargia lachesis,21,2013,7,24,30,5.60856914973388,2013-07-24,205,Matas Verdes,16_21,MV (1919),MV,1919
Melanargia lachesis,21,2014,7,16,29,8.94639782622868,2014-07-16,197,Matas Verdes,16_21,MV (1919),MV,1919
Melanargia lachesis,21,2015,7,15,29,1.26796800354415,2015-07-15,196,Matas Verdes,16_21,MV (1919),MV,1919
Melanargia lachesis,21,2016,7,20,29,4.31980328509681,2016-07-20,202,Matas Verdes,16_21,MV (1919),MV,1919
Melanargia lachesis,21,2017,7,5,27,8.72951512250394,2017-07-05,186,Matas Verdes,16_21,MV (1919),MV,1919
Melanargia lachesis,21,2019,7,10,28,5.27090282546894,2019-07-10,191,Matas Verdes,16_21,MV (1919),MV,1919
Melanargia lachesis,21,2020,7,15,29,4.2568075351978,2020-07-15,197,Matas Verdes,16_21,MV (1919),MV,1919
Melanargia lachesis,21,2021,7,14,28,9.11674728609493,2021-07-14,195,Matas Verdes,16_21,MV (1919),MV,1919
Melanargia lachesis,21,2022,7,13,28,21.841727773795,2022-07-13,194,Matas Verdes,16_21,MV (1919),MV,1919
Melanargia lachesis,23,2012,7,11,28,20.1185634062781,2012-07-11,193,Robledal Dílar,16_23,DI (1720),DI,1720
Melanargia lachesis,23,2013,7,24,30,12.9091108805745,2013-07-24,205,Robledal Dílar,16_23,DI (1720),DI,1720
Melanargia lachesis,23,2014,7,16,29,16.0912789637393,2014-07-16,197,Robledal Dílar,16_23,DI (1720),DI,1720
Melanargia lachesis,23,2015,7,15,29,2.67355524997054,2015-07-15,196,Robledal Dílar,16_23,DI (1720),DI,1720
Melanargia lachesis,23,2016,7,20,29,4.85585084024973,2016-07-20,202,Robledal Dílar,16_23,DI (1720),DI,1720
Melanargia lachesis,23,2017,7,5,27,16.2677151771803,2017-07-05,186,Robledal Dílar,16_23,DI (1720),DI,1720
Melanargia lachesis,23,2019,7,10,28,12.72031223694,2019-07-10,191,Robledal Dílar,16_23,DI (1720),DI,1720
Melanargia lachesis,23,2020,7,15,29,6.1270430146049,2020-07-15,197,Robledal Dílar,16_23,DI (1720),DI,1720
Melanargia lachesis,23,2021,7,14,28,20.3602586024234,2021-07-14,195,Robledal Dílar,16_23,DI (1720),DI,1720
